uc003nvj.1	chr6	-	31720064	31728434	31720066	31727519	12	31720064,31720280,31720701,31721162,31722149,31723346,31724432,31724666,31724954,31725265,31727411,31728268,	31720170,31720358,31720954,31721360,31722279,31723582,31724507,31724720,31725151,31725383,31727532,31728434,	Q5STC0	uc003nvj.1
uc003nvk.1	chr6	+	31728199	31733966	31732329	31733845	6	31728199,31732227,31732980,31733135,31733380,31733819,	31728307,31732382,31733054,31733234,31733479,31733966,	Q5SRP4	uc003nvk.1
uc003nvl.1	chr6	+	31731649	31733966	31731722	31733845	6	31731649,31732227,31732980,31733135,31733380,31733819,	31731836,31732382,31733054,31733234,31733479,31733966,	O95445	uc003nvl.1
uc003nvm.1	chr6	-	31734053	31736528	31734818	31735703	1	31734053,	31736528,	B0UXA1	uc003nvm.1
uc003nvn.1	chr6	-	31737840	31741142	31738021	31740234	3	31737840,31739608,31740596,	31738466,31740333,31741142,	O95872	uc003nvn.1
uc003nvo.2	chr6	-	31737840	31741617	31738021	31740234	4	31737840,31739608,31740596,31741329,	31738466,31740336,31740759,31741617,	O95872	uc003nvo.2
uc003nvp.2	chr6	-	31737840	31741617	31738021	31740234	4	31737840,31739608,31740596,31741329,	31738466,31740333,31740759,31741617,	O95872	uc003nvp.2
uc003nvq.1	chr6	-	31737840	31742039	31738021	31740234	4	31737840,31739608,31740596,31741616,	31738466,31740333,31740759,31742039,	O95872	uc003nvq.1
uc010jsz.1	chr6	+	31741635	31743586	31742587	31742944	2	31741635,31742576,	31741964,31743586,		uc010jsz.1
uc010jta.1	chr6	+	31741635	31744586	31742587	31743884	3	31741635,31742576,31743623,	31741964,31742659,31744586,		uc010jta.1
uc003nvr.1	chr6	+	31741635	31745822	31742587	31745682	7	31741635,31742576,31743623,31744294,31744852,31745074,31745591,	31741964,31742659,31743726,31744410,31744928,31745264,31745822,	P67870	uc003nvr.1
uc003nvs.1	chr6	+	31741635	31748206	31742587	31747620	8	31741635,31742576,31743623,31744294,31744852,31745074,31746911,31747619,	31741964,31742659,31743726,31744410,31744928,31745264,31747040,31748206,	Q5SRQ3	uc003nvs.1
uc003nvt.1	chr6	+	31746706	31748206	31746706	31748038	3	31746706,31746911,31747619,	31746764,31747040,31748206,	Q8NDX9	uc003nvt.1
uc003nvu.1	chr6	-	31752439	31756120	31752712	31756120	3	31752439,31754856,31756008,	31752876,31755024,31756120,	NP_079538	uc003nvu.1
uc003nvw.1	chr6	-	31752439	31759796	31752439	31752439	4	31752439,31754856,31756985,31759743,	31752876,31755024,31757157,31759796,		uc003nvw.1
uc010jtb.1	chr6	-	31752439	31759796	31752439	31752439	4	31752439,31754856,31758805,31759743,	31752876,31755024,31759097,31759796,		uc010jtb.1
uc003nvx.1	chr6	-	31762714	31778829	31762967	31767643	20	31762714,31763253,31763397,31763579,31763796,31764004,31764478,31764770,31765336,31765833,31766294,31767334,31767559,31768782,31769114,31772703,31776697,31777029,31777829,31778367,	31763051,31763300,31763496,31763656,31763859,31764061,31764542,31764875,31765460,31765883,31766358,31767436,31767674,31768905,31769188,31772789,31776784,31777096,31777886,31778829,	O95870	uc003nvx.1
uc003nvy.1	chr6	-	31762714	31779067	31762967	31779037	20	31762714,31763253,31763397,31763579,31763796,31764004,31764478,31764770,31765336,31765833,31766294,31767334,31767559,31768782,31769114,31772703,31776697,31777029,31777829,31778905,	31763051,31763300,31763496,31763656,31763859,31764061,31764542,31764875,31765460,31765883,31766358,31767436,31767674,31768905,31769188,31772789,31776784,31777096,31777886,31779067,	O95870	uc003nvy.1
uc003nvz.1	chr6	-	31762714	31779067	31762967	31767643	19	31762714,31763253,31763397,31763579,31763796,31764004,31764478,31764770,31765336,31765833,31766294,31767334,31767559,31768782,31769114,31772703,31776697,31777829,31778905,	31763051,31763300,31763496,31763656,31763859,31764061,31764542,31764875,31765460,31765883,31766358,31767436,31767674,31768905,31769188,31772789,31776784,31777886,31779067,		uc003nvz.1
uc010jtc.1	chr6	-	31765833	31779067	31765833	31765833	9	31765833,31766294,31767334,31767559,31768782,31769114,31772703,31776697,31778905,	31765883,31766358,31767436,31767674,31768905,31769188,31772789,31776784,31779067,		uc010jtc.1
uc003nwa.1	chr6	+	31782662	31786351	31782662	31786347	6	31782662,31783213,31783626,31785781,31786107,31786322,	31782714,31783543,31783890,31785937,31786174,31786351,	Q5SQ64	uc003nwa.1
uc003nwb.1	chr6	+	31782662	31793560	31782662	31793560	6	31782662,31783213,31783626,31785781,31791257,31793336,	31782714,31783543,31783890,31785937,31791380,31793560,	Q9NZJ1	uc003nwb.1
uc003nwc.1	chr6	-	31788091	31789568	31788091	31789568	3	31788091,31788419,31789516,	31788297,31788545,31789568,	Q9UKT1	uc003nwc.1
uc003nwd.1	chr6	-	31788096	31789568	31788096	31788096	3	31788096,31788419,31789516,	31788317,31788545,31789568,		uc003nwd.1
uc003nwe.1	chr6	-	31788096	31789568	31788294	31789568	2	31788096,31789516,	31788545,31789568,	A2ABS4	uc003nwe.1
uc003nwf.1	chr6	+	31791111	31793560	31791111	31793560	3	31791111,31791257,31793336,	31791166,31791380,31793560,	O95868	uc003nwf.1
uc003nwg.1	chr6	+	31791111	31793560	31791265	31793560	2	31791111,31793336,	31791380,31793560,		uc003nwg.1
uc003nwh.1	chr6	-	31794403	31797489	31794851	31797435	3	31794403,31795848,31797383,	31795066,31795959,31797489,	O95867	uc003nwh.1
uc010jtd.1	chr6	-	31794403	31797489	31794403	31794403	4	31794403,31795848,31796708,31797383,	31795066,31795959,31796819,31797489,		uc010jtd.1
uc003nwi.1	chr6	+	31799139	31800830	31799139	31800830	6	31799139,31799394,31799897,31800342,31800520,31800725,	31799200,31799742,31799988,31800383,31800600,31800830,	O95866	uc003nwi.1
uc003nwk.1	chr6	+	31799139	31800830	31799139	31800799	6	31799139,31799394,31799897,31800342,31800501,31800725,	31799200,31799742,31799988,31800383,31800600,31800830,	O95866-2	uc003nwk.1
uc003nwl.1	chr6	+	31799139	31800830	31799139	31800830	4	31799139,31799394,31800520,31800725,	31799200,31799742,31800600,31800830,	O95866-5	uc003nwl.1
uc003nwm.1	chr6	+	31799139	31800830	31799139	31800830	5	31799139,31799394,31800342,31800501,31800725,	31799200,31799742,31800383,31800600,31800830,	O95866-3	uc003nwm.1
uc003nwo.1	chr6	+	31799139	31800830	31799139	31800799	4	31799139,31799394,31800501,31800725,	31799200,31799742,31800600,31800830,	O95866-4	uc003nwo.1
uc003nwn.1	chr6	+	31799139	31800830	31799139	31800629	5	31799139,31799394,31799897,31800342,31800501,	31799200,31799742,31799988,31800383,31800830,	O95866-7	uc003nwn.1
uc003nwp.1	chr6	-	31802795	31805548	31802992	31804917	6	31802795,31803298,31803928,31804206,31804401,31804620,	31803109,31803448,31804048,31804280,31804501,31805548,	O95865	uc003nwp.1
uc003nwq.1	chr6	-	31802795	31806018	31802992	31804917	7	31802795,31803298,31803928,31804206,31804401,31804620,31805806,	31803109,31803448,31804048,31804280,31804501,31804981,31806018,	O95865	uc003nwq.1
uc003nwr.1	chr6	-	31806336	31812320	31806597	31812056	6	31806336,31807972,31809321,31809591,31809909,31812017,	31806759,31808154,31809428,31809717,31810019,31812320,	O00299	uc003nwr.1
uc003nwt.1	chr6	+	31815752	31838924	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819894,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836943,31837227,31837573,31837867,31838175,	31815818,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837711,31837941,31838924,	NP_079535	uc003nwt.1
uc003nwx.1	chr6	+	31815752	31838924	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819894,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836940,31837227,31837573,31837867,31838175,	31815818,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837621,31837941,31838924,	A2BEX3	uc003nwx.1
uc003nwu.1	chr6	+	31815752	31838924	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819945,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836940,31837227,31837573,31837867,31838175,	31815818,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837711,31837941,31838924,	NP_751897	uc003nwu.1
uc003nwv.1	chr6	+	31815752	31838924	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819945,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836943,31837227,31837573,31837867,31838175,	31815818,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837711,31837941,31838924,	O43196	uc003nwv.1
uc003nww.1	chr6	+	31815752	31838924	31816222	31838287	25	31815752,31816209,31816918,31818632,31818863,31819659,31819945,31820301,31820992,31823142,31829056,31829322,31833920,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836943,31837227,31837573,31837867,31838175,	31815976,31816369,31817042,31818713,31818926,31819781,31820055,31820337,31821075,31823188,31829195,31829385,31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837711,31837941,31838924,	O43196	uc003nww.1
uc003nwy.1	chr6	+	31831093	31838924	31833884	31838287	13	31831093,31834303,31834521,31834852,31835180,31835541,31835845,31836445,31836943,31837227,31837573,31837867,31838175,	31834049,31834376,31834631,31834933,31835268,31835731,31835972,31836595,31837018,31837371,31837621,31837941,31838924,	B0V0L9	uc003nwy.1
uc003nwz.2	chr6	+	31835180	31840603	31835180	31835180	14	31835180,31835541,31835845,31836445,31836943,31837227,31837505,31837867,31838175,31838545,31839170,31839819,31840021,31840191,	31835268,31835731,31835972,31836595,31837018,31837371,31837621,31837941,31838326,31838924,31839311,31839915,31840111,31840603,		uc003nwz.2
uc003nxa.2	chr6	+	31838545	31840603	31838810	31840287	5	31838545,31839170,31839819,31840021,31840191,	31838924,31839311,31839915,31840111,31840603,	A2ABS9	uc003nxa.2
uc003nxb.2	chr6	-	31841349	31853087	31841349	31852535	17	31841349,31841638,31842000,31842218,31842913,31843117,31843377,31844773,31845430,31845756,31848709,31848997,31850271,31851088,31851719,31852301,31852864,	31841526,31841813,31842140,31842520,31843006,31843270,31843510,31844959,31845547,31845869,31848879,31849193,31850382,31851185,31851998,31852550,31853087,	B0V041	uc003nxb.2
uc003nxd.2	chr6	-	31842000	31853087	31842002	31848821	15	31842000,31842218,31842913,31843117,31843377,31844773,31845430,31845756,31848709,31848997,31850271,31851088,31851919,31852301,31852864,	31842140,31842520,31843006,31843270,31843510,31844959,31845547,31845869,31848879,31849077,31850382,31851185,31851998,31852550,31853087,		uc003nxd.2
uc003nxe.1	chr6	-	31853275	31871691	31853349	31870973	30	31853275,31854722,31855180,31855363,31855753,31856196,31856460,31856625,31856774,31857236,31857446,31857602,31857842,31858040,31858285,31858476,31858851,31859969,31860149,31860350,31861001,31861324,31867365,31867626,31867972,31868147,31868512,31868741,31870586,31871301,	31853418,31855048,31855292,31855570,31855909,31856324,31856539,31856694,31856879,31857362,31857517,31857708,31857933,31858199,31858389,31858601,31858942,31860064,31860258,31860470,31861083,31861489,31867493,31867727,31868057,31868272,31868651,31868876,31871006,31871691,	P26640	uc003nxe.1
uc003nxf.1	chr6	-	31854722	31855926	31854722	31855462	4	31854722,31855180,31855363,31855753,	31855048,31855292,31855570,31855926,		uc003nxf.1
uc003nxg.1	chr6	-	31873152	31882722	31873512	31882513	5	31873152,31873745,31874232,31881830,31882510,	31873638,31873805,31874263,31881898,31882722,	Q9Y333	uc003nxg.1
uc003nxh.1	chr6	-	31885374	31890814	31885802	31887728	2	31885374,31890644,	31887741,31890814,	P34931	uc003nxh.1
uc010jte.1	chr6	-	31885374	31891480	31885802	31887728	2	31885374,31891336,	31887741,31891480,	P34931	uc010jte.1
uc010jtf.1	chr6	-	31885802	31887728	31885802	31887728	1	31885802,	31887728,	P34931	uc010jtf.1
uc003nxi.1	chr6	+	31891298	31893696	31891512	31893438	2	31891298,31892082,	31891587,31893696,	Q5SP16	uc003nxi.1
uc003nxj.1	chr6	+	31891315	31893698	31891512	31893438	1	31891315,	31893698,	A8K5I0	uc003nxj.1
uc003nxk.2	chr6	+	31903490	31906010	31903706	31905632	1	31903490,	31906010,	P08107	uc003nxk.2
uc003nxl.1	chr6	+	31910671	31915520	31913084	31915419	5	31910671,31911166,31912179,31912991,31915298,	31910956,31911207,31912273,31913191,31915520,	Q9UBA7	uc003nxl.1
uc003nxm.1	chr6	+	31910671	31915520	31913084	31915419	4	31910671,31911166,31912991,31915298,	31910956,31911207,31913191,31915520,	Q9UBA7	uc003nxm.1
uc003nxn.1	chr6	+	31910671	31915520	31913084	31915419	3	31910671,31912991,31915298,	31910956,31913191,31915520,	Q9UBA7	uc003nxn.1
uc003nxo.1	chr6	+	31911018	31911082	31911018	31911018	1	31911018,	31911082,		uc003nxo.1
uc003nxp.1	chr6	+	31912831	31912895	31912831	31912831	1	31912831,	31912895,		uc003nxp.1
uc003nxq.2	chr6	-	31934807	31938688	31935474	31938532	6	31934807,31935797,31936194,31936943,31937754,31938373,	31935701,31936020,31936377,31937206,31937947,31938688,	Q99519	uc003nxq.2
uc010jtg.1	chr6	-	31934807	31938688	31934807	31934807	6	31934807,31935797,31936187,31936943,31937754,31938373,	31935701,31936020,31936377,31937206,31937947,31938688,		uc010jtg.1
uc003nxr.2	chr6	-	31934807	31938688	31934807	31934807	6	31934807,31935797,31936194,31936943,31937754,31938373,	31935701,31935934,31936377,31937206,31937947,31938688,		uc003nxr.2
uc010jth.1	chr6	-	31934807	31938688	31935474	31937051	5	31934807,31935797,31936194,31936943,31938373,	31935701,31936020,31936377,31937206,31938688,	Q59GU8	uc010jth.1
uc003nxs.2	chr6	-	31934970	31938688	31936179	31938532	4	31934970,31936943,31937754,31938373,	31936377,31937206,31937947,31938688,	Q5JQI0	uc003nxs.2
uc010jti.1	chr6	-	31938948	31954802	31939382	31954736	21	31938948,31940407,31940571,31940765,31941070,31941253,31941445,31941628,31944910,31945300,31946358,31946567,31947069,31947229,31950215,31950476,31950684,31951607,31951811,31952789,31954696,	31939504,31940492,31940666,31940836,31941144,31941357,31941540,31941882,31945013,31945393,31946458,31946803,31947153,31947317,31950276,31950602,31950784,31951686,31951885,31952838,31954802,	B0UXX8	uc010jti.1
uc003nxv.1	chr6	-	31955515	31960501	31955839	31959594	8	31955515,31956428,31956769,31958454,31958649,31959117,31959561,31960147,	31956020,31956604,31956848,31958541,31958765,31959195,31959706,31960501,		uc003nxv.1
uc003nxw.1	chr6	-	31955515	31960562	31955839	31959594	9	31955515,31956428,31956769,31958454,31958649,31959117,31959561,31960147,31960400,	31956020,31956604,31956848,31958541,31958765,31959195,31959706,31960315,31960562,	NP_079532	uc003nxw.1
uc003nxx.1	chr6	-	31955515	31960998	31955839	31960709	10	31955515,31956428,31956769,31958454,31958649,31959117,31959561,31960147,31960400,31960667,	31956020,31956604,31956848,31958541,31958765,31959195,31959706,31960315,31960555,31960998,	NP_079532	uc003nxx.1
uc003nxy.1	chr6	-	31955515	31972580	31955839	31968621	27	31955515,31956428,31956769,31958454,31958649,31959117,31959561,31960147,31960400,31960646,31962336,31962530,31962750,31963332,31963534,31963796,31964118,31964354,31964724,31964983,31965223,31968162,31968449,31968581,31969117,31972018,31972361,	31956020,31956604,31956848,31958541,31958765,31959195,31959706,31960315,31960555,31960772,31962438,31962653,31962857,31963415,31963717,31964032,31964262,31964503,31964826,31965098,31965358,31968318,31968490,31968666,31969418,31972272,31972580,	Q59FM7	uc003nxy.1
uc003nxz.1	chr6	-	31955515	31973443	31955839	31973433	28	31955515,31956428,31956769,31958454,31958649,31959117,31959561,31960147,31960400,31960667,31962336,31962530,31962750,31963332,31963534,31963796,31964118,31964354,31964724,31964983,31965223,31968162,31968449,31968581,31972018,31972361,31972678,31973391,	31956020,31956604,31956848,31958541,31958765,31959195,31959706,31960315,31960555,31960772,31962438,31962653,31962857,31963415,31963717,31964032,31964262,31964503,31964826,31965098,31965358,31968318,31968490,31968666,31972272,31972580,31972745,31973443,	Q96KQ7	uc003nxz.1
uc003nya.1	chr6	-	31955515	31973443	31955839	31973433	27	31955515,31956428,31956769,31958454,31958649,31959117,31959561,31960147,31960400,31960667,31962336,31962530,31962750,31963332,31963534,31963796,31964118,31964354,31964983,31965223,31968162,31968449,31968581,31972018,31972361,31972678,31973391,	31956020,31956604,31956848,31958541,31958765,31959195,31959706,31960315,31960555,31960772,31962438,31962653,31962857,31963415,31963717,31964032,31964262,31964503,31965098,31965358,31968318,31968490,31968666,31972272,31972580,31972745,31973443,	NP_079532	uc003nya.1
uc003nyb.1	chr6	-	31971156	31973443	31971991	31973433	4	31971156,31972361,31972678,31973391,	31972272,31972580,31972745,31973443,	Q96KQ7-3	uc003nyb.1
uc003nyc.1	chr6	+	31973542	32020609	32009428	32020608	13	31973542,32009365,32009622,32011678,32013074,32014986,32018714,32018980,32019171,32019399,32019672,32019890,32020482,	31973698,32009539,32009721,32011817,32013215,32015076,32018855,32019075,32019283,32019565,32019749,32019982,32020609,	Q7Z685	uc003nyc.1
uc003nyd.1	chr6	-	31975372	31977748	31975681	31977061	2	31975372,31977592,	31977081,31977748,	Q9Y330	uc003nyd.1
uc010jtj.1	chr6	-	31975681	31977061	31975681	31977061	1	31975681,	31977061,	Q9Y330	uc010jtj.1
uc003nye.2	chr6	+	32003472	32010812	32003508	32010193	6	32003472,32003710,32004487,32009365,32009622,32009921,	32003554,32003920,32004673,32009539,32009721,32010812,	Q8N6L6	uc003nye.2
uc010jtk.1	chr6	+	32003472	32019982	32003508	32019982	13	32003472,32009365,32009622,32009921,32011678,32013074,32014986,32018714,32018980,32019171,32019399,32019672,32019890,	32003554,32009539,32009721,32010055,32011817,32013215,32015076,32018855,32019075,32019283,32019565,32019749,32019982,	A2ABK0	uc010jtk.1
uc003nyf.1	chr6	+	32003472	32021427	32003508	32021113	18	32003472,32003710,32004487,32009365,32009622,32009921,32011678,32013074,32014986,32018714,32018980,32019171,32019399,32019672,32019890,32020482,32020735,32020933,	32003554,32003920,32004673,32009539,32009721,32010055,32011817,32013215,32015076,32018855,32019075,32019283,32019565,32019749,32019982,32020609,32020785,32021427,	P06681	uc003nyf.1
uc003nyg.1	chr6	+	32003472	32021427	32003508	32021113	14	32003472,32009365,32009622,32013074,32014986,32018714,32018980,32019171,32019399,32019672,32019890,32020482,32020735,32020933,	32003554,32009539,32009721,32013215,32015076,32018855,32019075,32019283,32019565,32019749,32019982,32020609,32020785,32021427,	Q5ST57	uc003nyg.1
uc003nyh.1	chr6	+	32012721	32021427	32013133	32020983	10	32012721,32014986,32018714,32018980,32019171,32019399,32019672,32019890,32020482,32020933,	32013215,32015076,32018855,32019075,32019283,32019565,32019749,32019982,32020609,32021427,	Q7Z685	uc003nyh.1
uc003nyi.2	chr6	+	32021699	32026401	32021977	32026401	12	32021699,32022128,32022762,32023103,32023497,32023700,32024129,32024585,32024998,32025175,32025805,32026041,	32022041,32022362,32022948,32023277,32023599,32023837,32024268,32024717,32025100,32025313,32025903,32026401,	P00751-2	uc003nyi.2
uc003nyj.2	chr6	+	32021699	32027840	32021977	32027786	18	32021699,32022128,32022762,32023103,32023497,32023700,32024129,32024585,32024998,32025175,32025805,32026041,32026374,32026623,32026899,32027096,32027310,32027630,	32022041,32022362,32022948,32023277,32023599,32023837,32024268,32024717,32025100,32025313,32025903,32026159,32026528,32026700,32027000,32027229,32027360,32027840,	P00751	uc003nyj.2
uc003nyk.1	chr6	-	32027842	32034843	32028056	32034202	11	32027842,32029484,32029835,32030053,32030310,32030814,32030974,32032448,32032696,32034127,32034647,	32028154,32029587,32029890,32030198,32030648,32030852,32031049,32032594,32032766,32034210,32034843,	P18615	uc003nyk.1
uc003nyl.1	chr6	-	32029484	32034210	32029485	32032574	8	32029484,32029835,32030053,32030310,32030814,32030974,32032448,32034127,	32029587,32029890,32030198,32030633,32030852,32031049,32032594,32034210,		uc003nyl.1
uc003nym.1	chr6	-	32030310	32034843	32030311	32034202	7	32030310,32030814,32030974,32032448,32032696,32034127,32034647,	32030633,32030852,32031049,32032594,32032766,32034210,32034843,	A2ABK3	uc003nym.1
uc003nyn.1	chr6	+	32034559	32045511	32034948	32045471	28	32034559,32035052,32035765,32035975,32036187,32036421,32036796,32036951,32037302,32037664,32038194,32038469,32038740,32039168,32039392,32039668,32039987,32041538,32042464,32042759,32043028,32043470,32043711,32044083,32044441,32044626,32045035,32045270,	32034970,32035156,32035875,32036093,32036302,32036496,32036850,32037142,32037431,32037810,32038341,32038554,32038847,32039315,32039489,32039881,32040098,32041769,32042602,32042897,32043133,32043618,32043838,32044294,32044552,32044845,32045176,32045511,	NP_008860	uc003nyn.1
uc003nyo.1	chr6	-	32045566	32047965	32045632	32047431	6	32045566,32045864,32046098,32046361,32046667,32047075,	32045780,32045959,32046234,32046581,32046903,32047965,	O77932	uc003nyo.1
uc003nyp.1	chr6	-	32045566	32048011	32045632	32047431	7	32045566,32045864,32046098,32046361,32046667,32047075,32047684,	32045780,32045959,32046234,32046581,32046903,32047437,32048011,	O77932	uc003nyp.1
uc003nyq.1	chr6	-	32045566	32048011	32045632	32046396	6	32045566,32045864,32046098,32046361,32046667,32047684,	32045780,32045959,32046234,32046508,32046903,32048011,		uc003nyq.1
uc003nyr.1	chr6	-	32045566	32048048	32045632	32047431	7	32045566,32045864,32046098,32046361,32046667,32047075,32047684,	32045780,32045959,32046234,32046581,32046903,32047437,32048048,	O77932	uc003nyr.1
uc003nys.1	chr6	-	32045642	32047437	32046620	32047431	2	32045642,32047075,	32046903,32047437,	O77932-2	uc003nys.1
uc010jtl.1	chr6	-	32046197	32048011	32047071	32047431	2	32046197,32047684,	32047437,32048011,		uc010jtl.1
uc003nyt.1	chr6	+	32046930	32057202	32047966	32056805	8	32046930,32047624,32048376,32054658,32055169,32056206,32056409,32056759,	32047030,32048267,32048513,32054754,32055309,32056304,32056557,32057202,	P49842-4	uc003nyt.1
uc003nyu.1	chr6	-	32047112	32048011	32047112	32047112	2	32047112,32047684,	32047481,32048011,		uc003nyu.1
uc010jtm.1	chr6	+	32047624	32056944	32047966	32056805	7	32047624,32048376,32054658,32055169,32056206,32056409,32056759,	32048267,32048513,32054754,32055309,32056304,32056557,32056944,	P49842-4	uc010jtm.1
uc003nyv.1	chr6	+	32047624	32057202	32047752	32056805	8	32047624,32048057,32048376,32054658,32055169,32056206,32056409,32056759,	32047972,32048267,32048513,32054766,32055309,32056304,32056557,32057202,	P49842	uc003nyv.1
uc003nyw.1	chr6	+	32047624	32057202	32047752	32056805	8	32047624,32048057,32048376,32054658,32055169,32056206,32056409,32056759,	32047972,32048267,32048513,32054754,32055309,32056304,32056557,32057202,	NP_004188	uc003nyw.1
uc010jtn.1	chr6	+	32048057	32058675	32048057	32048057	8	32048057,32054658,32055169,32056206,32056409,32056759,32058060,32058473,	32048267,32054754,32055309,32056304,32056557,32056944,32058259,32058675,		uc010jtn.1
uc003nyy.2	chr6	+	32057812	32078436	32057863	32078295	41	32057812,32058060,32058473,32058884,32059033,32059340,32059593,32059828,32060031,32066947,32067162,32067487,32067802,32068141,32068551,32068845,32069180,32069469,32069671,32070000,32070253,32070707,32070860,32071085,32071474,32071710,32071962,32072184,32072583,32072898,32073459,32074568,32074759,32075060,32075241,32076807,32077075,32077250,32077531,32077877,32078153,	32057928,32058259,32058675,32058955,32059122,32059423,32059690,32059934,32060164,32067063,32067342,32067670,32067988,32068300,32068678,32068920,32069378,32069581,32069742,32070140,32070463,32070759,32070950,32071295,32071550,32071867,32072079,32072356,32072816,32073066,32073519,32074662,32074946,32075151,32075316,32076910,32077165,32077349,32077615,32078010,32078436,	Q6U2E9	uc003nyy.2
uc010jto.1	chr6	+	32057812	32078436	32057863	32078295	40	32057812,32058060,32058473,32058884,32059033,32059340,32059593,32059828,32060031,32066947,32067162,32067487,32067802,32068141,32068551,32068845,32069180,32069469,32069671,32070000,32070253,32070707,32070860,32071085,32071474,32071710,32071962,32072184,32072583,32072898,32073459,32074568,32074759,32075241,32076807,32077075,32077250,32077531,32077877,32078153,	32057928,32058259,32058675,32058955,32059122,32059423,32059690,32059934,32060164,32067063,32067342,32067670,32067988,32068300,32068678,32068920,32069378,32069581,32069742,32070140,32070463,32070759,32070950,32071295,32071550,32071867,32072079,32072356,32072816,32073066,32073519,32074662,32074899,32075316,32076910,32077165,32077349,32077615,32078010,32078436,	A6H8M8	uc010jto.1
uc003nyz.2	chr6	+	32076752	32078436	32077312	32078295	6	32076752,32077075,32077250,32077531,32077877,32078153,	32076910,32077165,32077349,32077615,32078010,32078436,	Q9UM89	uc003nyz.2
uc010jtp.1	chr6	+	32083555	32084246	32083555	32083555	3	32083555,32083687,32083888,	32083604,32083791,32084246,		uc010jtp.1
uc010jtq.1	chr6	-	32084174	32088778	32084174	32084174	13	32084174,32084790,32085031,32085285,32085475,32085719,32085971,32086195,32086457,32086740,32086907,32087281,32087906,	32084470,32084954,32085193,32085382,32085627,32085852,32086102,32086339,32086577,32086793,32087030,32087617,32088778,		uc010jtq.1
uc003nza.1	chr6	+	32089144	32089939	32089144	32089144	2	32089144,32089496,	32089294,32089939,		uc003nza.1
uc003nzb.1	chr6	+	32089496	32089939	32089496	32089496	1	32089496,	32089939,		uc003nzb.1
uc003nzc.2	chr6	+	32090549	32111174	32090600	32111033	41	32090549,32090797,32091210,32091621,32091770,32092077,32092330,32092565,32092768,32099684,32099899,32100224,32100539,32100878,32101288,32101582,32101917,32102206,32102408,32102737,32102990,32103444,32103597,32103822,32104211,32104447,32104699,32104921,32105321,32105636,32106197,32107306,32107497,32107798,32107979,32109545,32109813,32109988,32110269,32110615,32110891,	32090665,32090996,32091412,32091692,32091859,32092160,32092427,32092671,32092901,32099800,32100079,32100407,32100725,32101037,32101415,32101657,32102115,32102318,32102479,32102877,32103200,32103496,32103687,32104032,32104287,32104604,32104816,32105093,32105554,32105804,32106257,32107400,32107684,32107889,32108054,32109648,32109903,32110087,32110353,32110748,32111174,	B0QZR6	uc003nzc.2
uc010jtr.1	chr6	+	32090549	32111174	32090600	32111033	40	32090549,32090797,32091210,32091621,32091770,32092077,32092330,32092565,32092768,32099684,32099899,32100224,32100539,32100878,32101288,32101582,32101917,32102206,32102408,32102737,32102990,32103444,32103597,32103822,32104211,32104447,32104699,32104921,32105321,32105636,32106197,32107306,32107497,32107979,32109545,32109813,32109988,32110269,32110615,32110891,	32090665,32090996,32091412,32091692,32091859,32092160,32092427,32092671,32092901,32099800,32100079,32100407,32100725,32101037,32101415,32101657,32102115,32102318,32102479,32102877,32103200,32103496,32103687,32104032,32104287,32104604,32104816,32105093,32105554,32105804,32106257,32107400,32107637,32108054,32109648,32109903,32110087,32110353,32110748,32111174,	A6H8M8	uc010jtr.1
uc003nzd.2	chr6	+	32109490	32111174	32110050	32111033	6	32109490,32109813,32109988,32110269,32110615,32110891,	32109648,32109903,32110087,32110353,32110748,32111174,	Q9UM89	uc003nzd.2
uc003nze.1	chr6	+	32114060	32117398	32114178	32116890	10	32114060,32114477,32114849,32115111,32115301,32115504,32115760,32116161,32116423,32116624,	32114380,32114567,32115004,32115213,32115403,32115591,32115961,32116340,32116527,32117398,	NP_000491	uc003nze.1
